datacenter,17.47,17.339300385234175,0.06446157222846693,0.06446157222846693,2
datacenter,17.44,17.27656763929256,2.015573924433812,1.3824689611540824,3
datacenter,17.44,17.215517353403975,2.5845571513394177,1.6855867946306453,4
datacenter,17.38,17.156104404853206,1.3595425200063074,1.1121746912912305,5
datacenter,17.44,17.098284881093097,3.0088880153867232,1.9893225129147594,6
datacenter,17.47,17.042016047288474,2.7316133672979475,2.01871200781174,7
datacenter,17.5,16.987256314730516,2.4959743872217075,1.9744789587779552,8
datacenter,17.5,16.933965210098222,2.1217762436392578,1.773733729381644,9
datacenter,17.5,16.882103345544298,1.9460266606839494,1.666556048664445,10
datacenter,17.5,17.502841866864486,-1.7887154806525927,-0.9613925581637273,11
datacenter,17.56,17.500222390754516,-1.188095382684947,-0.5882546333457358,12
datacenter,17.56,17.5026368793347,-1.0879120608736919,-0.5080873232691812,13
datacenter,17.53,17.50041133695176,-1.1373408920235666,-0.5240781624574694,14
datacenter,17.5,17.502462719152906,-1.2051890256762197,-0.5463838539778813,15
datacenter,17.53,17.50057186820015,-0.9577469867544153,-0.3505905496304289,16
datacenter,17.47,17.502314750303515,-1.2012993069414835,-0.4899389158157005,17
datacenter,17.47,17.500708257723122,-1.1111963340409357,-0.40307630386397736,18
datacenter,17.47,17.502189033964882,-1.0517273985734157,-0.3432954317646093,19
datacenter,17.47,17.500824136109188,-0.9886064798283698,-0.29163694730674916,20
datacenter,17.41,17.443169326333432,-0.9520706898283474,-0.8984619361131938,21
datacenter,17.42,17.410013322306888,-0.702727559641924,0.42799373035254695,22
datacenter,17.47,17.443156009377386,-0.5971570318094879,1.05795310833335,23
datacenter,17.5,17.410026633914242,-0.26860146098873827,3.5362058576814634,24
datacenter,17.5,17.44314270311658,-0.4289288269597367,1.4004324419697571,25
datacenter,17.5,17.41003993483065,-0.24960622248830297,1.9672344401934556,26
datacenter,17.5,17.443129407542425,-0.4166586258912294,0.8646798171197674,27
datacenter,17.56,17.4100532250647,0.08443920380875619,2.7307954747552574,28
datacenter,17.56,17.443116122646334,-0.09504788343656541,1.3712945732411033,29
datacenter,17.53,17.41006650462497,-0.0766782626561354,1.2038096383177654,30
datacenter,17.47,17.50923755742431,-0.961935162128952,-1.4323281357482385,31
datacenter,17.44,17.470036861740986,-0.8811456701249428,-1.1019603911228695,32
datacenter,17.53,17.509200730313108,-0.5722037204523996,-0.2286886732417482,33
datacenter,17.56,17.470073654254946,-0.1694476193912685,0.75702134711369,34
datacenter,17.56,17.50916397236389,-0.39134223133049184,0.18819057767298913,35
datacenter,17.56,17.47011037767189,-0.15782743497659513,0.7300126093952741,36
datacenter,17.52,17.50912728344678,-0.6212951774340394,-0.3809680764401666,37
datacenter,17.53,17.470147032121584,-0.31851079516193287,0.35284026680831415,38
datacenter,17.53,17.509090663432126,-0.5481653341253598,-0.16483141509667976,39
datacenter,17.53,17.47018361773355,-0.30279579543057356,0.6065953117585656,40
datacenter,17.5,17.52734507526736,-0.833972972556685,-1.1463013707654077,41
datacenter,17.53,17.500013578660276,-0.46333355431587314,0.18560791068920426,42
datacenter,17.53,17.527331503349796,-0.6266695468183221,-0.47160510407952666,43
datacenter,17.56,17.500027143838473,-0.25723394799241317,0.881933002898213,44
datacenter,17.583,17.527317944907615,-0.28129684750031403,0.8427421395701227,45
datacenter,17.53,17.500040695547977,-0.4426299643345012,0.16906207628457506,46
datacenter,17.5,17.52730439992744,-0.8068268035490054,-1.4142951268363753,47
datacenter,17.5,17.50005423380216,-0.615987619925137,-0.41852885867613027,48
datacenter,17.48,17.527290868395905,-0.9155347356417187,-1.7374437339932431,49
datacenter,17.5,17.500067758614385,-0.589623578153043,-0.13672360210837609,50
datacenter,17.47,17.495919371743764,-0.7518903737176714,-0.8344455845309386,51
datacenter,17.5,17.470008288462733,-0.37064234256940937,0.8685343785425584,52
datacenter,17.5,17.495911085931503,-0.5393192766520628,0.04554250513862497,53
datacenter,17.44,17.470016571625365,-0.7617408594364913,-0.9569628391355596,54
